n,"tyros","tyro"
n,"ubermenschen","ubermensch"
n,"uglies","ugli"
n,"uigurs","uighur"
n,"ulnae","ulna"
n,"ultimata","ultimatum"
n,"umbilici","umbilicus"
n,"umbones","umbo"
n,"umbrae","umbra"
n,"unci","uncus"
n,"uncidia","uredium"
n,"uredines","uredo"
n,"uredinia","uredinium"
n,"uredosori","uredosorus"
n,"urethrae","urethra"
n,"urinalyses","urinalysis"
n,"uteri","uterus"
n,"utriculi","utriculus"
n,"uvulae","uvula"
n,"vacua","vacuum"
n,"vagi","vagus"
n,"vaginae","vagina"
n,"valleculae","vallecula"
n,"vaporetti","vaporetto"
n,"varices","varix"
n,"vasa","vas"
n,"vascula","vasculum"
n,"vela","velum"
n,"velamina","velamen"
n,"velaria","velarium"
n,"venae","vena"
n,"venae_cavae","vena_cava"
n,"ventriculi","ventriculus"
n,"vermes","vermis"
n,"verrucae","verruca"
n,"vertebrae","vertebra"
n,"vertices","vertex"
n,"vertigines","vertigo"
n,"vertigoes","vertigo"
n,"vesicae","vesica"
n,"vetoes","veto"
n,"vexilla","vexillum"
n,"viatica","viaticum"
n,"viatores","viator"
n,"vibracula","vibraculum"
n,"vibrissae","vibrissa"
n,"vice-chairman","vice-chairman"
n,"villi","villus"
n,"vimina","vimen"
n,"vincula","vinculum"
n,"viragoes","virago"
n,"vires","vis"
n,"virtuosi","virtuoso"
n,"vitae","vita"
n,"vitelli","vitellus"
n,"vittae","vitta"
n,"vivaria","vivarium"
n,"voces","vox"
n,"volcanoes","volcano"
n,"volkslieder","volkslied"
n,"volte","volta"
n,"volvae","volva"
n,"vorticellae","vorticella"
n,"vortices","vortex"
n,"vulvae","vulva"
n,"wagons-lits","wagon-lit"
n,"wahhabis","wahabi"
n,"wahhabis","wahhabi"
n,"wanderjahre","wanderjahr"
n,"weakfishes","weakfish"
n,"werewolves","werewolf"
n,"wharves","wharf"
n,"whippers-in","whipper-in"
n,"whitefishes","whitefish"
n,"wives","wife"
n,"wolffishes","wolffish"
n,"wolves","wolf"
n,"woodlice","woodlouse"
n,"wreckfishes","wreckfish"
n,"wunderkinder","wunderkind"
n,"xiphisterna","xiphisternum"
n,"yeshivahs","yeshiva"
n,"yeshivoth","yeshiva"
n,"yogin","yogi"
n,"yourselves","yourself"
n,"zamindaris","zamindari"
n,"zamindaris","zemindari"
n,"zecchini","zecchino"
n,"zeroes","zero"
n,"zoa","zoon"
n,"zoaeae","zoaea"
n,"zoaeae","zoea"
n,"zoeae","zoea"
n,"zoeas","zoaea"
n,"zoonoses","zoonosis"
n,"zoosporangia","zoosporangium"
v,"abetted","abet"
v,"abetting","abet"
v,"abhorred","abhor"
v,"abhorring","abhor"
v,"abode","abide"
v,"abought","aby"
v,"about-shipped","about-ship"
v,"about-shipping","about-ship"
v,"abutted","abut"
v,"abutting","abut"
v,"abye","aby"
v,"accompanied","accompany"
v,"acetified","acetify"
v,"acidified","acidify"
v,"acquitted","acquit"
v,"acquitting","acquit"
v,"ad-libbed","ad-lib"
v,"ad-libbing","ad-lib"
v,"addrest","address"
v,"admitted","admit"
v,"admitting","admit"
v,"aerified","aerify"
v,"air-dried","air-dry"
v,"airdropped","airdrop"
v,"airdropping","airdrop"
v,"alkalified","alkalify"
v,"allied","ally"
v,"allotted","allot"
v,"allotting","allot"
v,"allowed_for","allow_for"
v,"allowing_for","allow_for"
v,"allows_for","allow_for"
v,"am","be"
v,"ammonified","ammonify"
v,"amnestied","amnesty"
v,"amplified","amplify"
v,"anglified","anglify"
v,"annulled","annul"
v,"annulling","annul"
v,"appalled","appal"
v,"appalled","appall"
v,"appalling","appal"
v,"appalling","appall"
v,"applied","apply"
v,"arcked","arc"
v,"arcking","arc"
v,"are","be"
v,"argufied","argufy"
v,"arisen","arise"
v,"arose","arise"
v,"ate","eat"
v,"atrophied","atrophy"
v,"averred","aver"
v,"averring","aver"
v,"awoke","awake"
v,"awoken","awake"
v,"babied","baby"
v,"baby-sat","baby-sit"
v,"baby-sitting","baby-sit"
v,"back-pedalled","back-pedal"
v,"back-pedalling","back-pedal"
v,"backbit","backbite"
v,"backbitten","backbite"
v,"backslid","backslide"
v,"backslidden","backslide"
v,"bade","bid"
v,"bagged","bag"
v,"bagging","bag"
v,"ballyragged","ballyrag"
v,"ballyragging","ballyrag"
v,"bandied","bandy"
v,"banned","ban"
v,"banning","ban"
v,"barred","bar"
v,"barrelled","barrel"
v,"barrelling","barrel"
v,"barring","bar"
v,"basified","basify"
v,"batted","bat"
v,"batting","bat"
v,"bayonetted","bayonet"
v,"bayonetting","bayonet"
v,"beaten","beat"
v,"beatified","beatify"
v,"beautified","beautify"
v,"became","become"
v,"became_known","become_known"
v,"becomes_known","become_known"
v,"bed","bed"
v,"bedded","bed"
v,"bedding","bed"
v,"bedevilled","bedevil"
v,"bedevilling","bedevil"
v,"bedimmed","bedim"
v,"bedimming","bedim"
v,"been","be"
v,"befallen","befall"
v,"befell","befall"
v,"befitted","befit"
v,"befitting","befit"
v,"befogged","befog"
v,"befogging","befog"
v,"began","begin"
v,"begat","beget"
v,"begetting","beget"
v,"begged","beg"
v,"begging","beg"
v,"beginning","begin"
v,"begirt","begird"
v,"begot","beget"
v,"begotten","beget"
v,"begun","begin"
v,"beheld","behold"
v,"beholden","behold"
v,"bejewelled","bejewel"
v,"bejewelling","bejewel"
v,"bellied","belly"
v,"belly-flopped","belly-flop"
v,"belly-flopping","belly-flop"
v,"belying","belie"
v,"benefitted","benefit"
v,"benefitting","benefit"
v,"benempt","bename"
v,"bent","bend"
v,"berried","berry"
v,"besetting","beset"
v,"besought","beseech"
v,"bespoke","bespeak"
v,"bespoken","bespeak"
v,"bestirred","bestir"
v,"bestirring","bestir"
v,"bestrewn","bestrew"
v,"bestrid","bestride"
v,"bestridden","bestride"
v,"bestrode","bestride"
v,"betaken","betake"
v,"bethought","bethink"
v,"betook","betake"
v,"betted","bet"
v,"betting","bet"
v,"bevelled","bevel"
v,"bevelling","bevel"
v,"biassed","bias"
v,"biassing","bias"
v,"bidden","bid"
v,"bidding","bid"
v,"bing","bing"
v,"binned","bin"
v,"binning","bin"
v,"bird-dogged","bird-dog"
v,"bird-dogging","bird-dog"
v,"bit","bite"
v,"bitted","bit"
v,"bitten","bite"
v,"bitting","bit"
v,"bivouacked","bivouac"
v,"bivouacking","bivouac"
v,"blabbed","blab"
v,"blabbing","blab"
v,"blackberried","blackberry"
v,"blacklegged","blackleg"
v,"blacklegging","blackleg"
v,"blatted","blat"
v,"blatting","blat"
v,"bled","bleed"
v,"blest","bless"
v,"blew","blow"
v,"blew_one's_nose","blow_one's_nose"
v,"blipped","blip"
v,"blipping","blip"
v,"blobbed","blob"
v,"blobbing","blob"
v,"bloodied","bloody"
v,"blotted","blot"
v,"blotting","blot"
v,"blowing_one's_nose","blow_one's_nose"
v,"blown","blow"
v,"blows_one's_nose","blow_one's_nose"
v,"blubbed","blub"
v,"blubbing","blub"
v,"blue-pencilled","blue-pencil"
v,"blue-pencilling","blue-pencil"
v,"blurred","blur"
v,"blurring","blur"
v,"bobbed","bob"
v,"bobbing","bob"
v,"bodied","body"
v,"bogged-down","bog-down"
v,"bogged_down","bog_down"
v,"bogging-down","bog-down"
v,"bogging_down","bog_down"
v,"bogs-down","bog-down"
v,"bogs_down","bog_down"
v,"booby-trapped","booby-trap"
v,"booby-trapping","booby-trap"
v,"bootlegged","bootleg"
v,"bootlegging","bootleg"
v,"bopped","bop"
v,"bopping","bop"
v,"bore","bear"
v,"born","bear"
v,"borne","bear"
v,"bottle-fed","bottle-feed"
v,"bought","buy"
v,"bound","bind"
v,"bragged","brag"
v,"bragging","brag"
v,"breast-fed","breast-feed"
v,"bred","breed"
v,"brevetted","brevet"
v,"brevetting","brevet"
v,"brimmed","brim"
v,"brimming","brim"
v,"broke","break"
v,"broken","break"
v,"brought","bring"
v,"browbeaten","browbeat"
v,"brutified","brutify"
v,"budded","bud"
v,"budding","bud"
v,"bugged","bug"
v,"bugging","bug"
v,"built","build"
v,"bulldogging","bulldog"
v,"bullied","bully"
v,"bullshitted","bullshit"
v,"bullshitting","bullshit"
v,"bullwhipped","bullwhip"
v,"bullwhipping","bullwhip"
v,"bullyragged","bullyrag"
v,"bullyragging","bullyrag"
v,"bummed","bum"
v,"bumming","bum"
v,"buried","bury"
v,"burnt","burn"
v,"burred","bur"
v,"burring","bur"
v,"bushelled","bushel"
v,"bushelling","bushel"
v,"busied","busy"
v,"bypast","bypass"
v,"caballed","cabal"
v,"caballing","cabal"
v,"caddied","caddie"
v,"caddied","caddy"
v,"caddies","caddie"
v,"caddies","caddy"
v,"caddying","caddie"
v,"caddying","caddy"
v,"calcified","calcify"
v,"came","come"
v,"canalled","canal"
v,"canalling","canal"
v,"cancelled","cancel"
v,"cancelling","cancel"
v,"candied","candy"
v,"canned","can"
v,"canning","can"
v,"canopied","canopy"
v,"capped","cap"
v,"capping","cap"
v,"carburetted","carburet"
v,"carburetting","carburet"
v,"carillonned","carillon"
v,"carillonning","carillon"
v,"carnied","carny"
v,"carnified","carnify"
v,"carolled","carol"
v,"carolling","carol"
v,"carried","carry"
v,"casefied","casefy"
v,"catnapped","catnap"
v,"catnapping","catnap"
v,"catted","cat"
v,"catting","cat"
v,"caught","catch"
v,"cavilled","cavil"
v,"cavilling","cavil"
v,"certified","certify"
v,"channelled","channel"
v,"channelling","channel"
v,"chapped","chap"
v,"chapping","chap"
v,"charred","char"
v,"charring","char"
v,"chatted","chat"
v,"chatting","chat"
v,"chevied","chivy"
v,"chevies","chivy"
v,"chevying","chivy"
v,"chid","chide"
v,"chidden","chide"
v,"chinned","chin"
v,"chinning","chin"
v,"chipped","chip"
v,"chipping","chip"
v,"chiselled","chisel"
v,"chiselling","chisel"
v,"chitchatted","chitchat"
v,"chitchatting","chitchat"
v,"chivied","chivy"
v,"chivved","chiv"
v,"chivvied","chivy"
v,"chivvies","chivy"
v,"chivving","chiv"
v,"chivvying","chivy"
v,"chondrified","chondrify"
v,"chopped","chop"
v,"chopping","chop"
v,"chose","choose"
v,"chosen","choose"
v,"chugged","chug"
v,"chugging","chug"
v,"chummed","chum"
v,"chumming","chum"
v,"citified","citify"
v,"clad","clothe"
v,"cladding","clad"
v,"clammed","clam"
v,"clamming","clam"
v,"clapped","clap"
v,"clapping","clap"
v,"clarified","clarify"
v,"classified","classify"
v,"cleft","cleave"
v,"clemmed","clem"
v,"clemming","clem"
v,"clept","clepe"
v,"clipped","clip"
v,"clipping","clip"
v,"clogged","clog"
v,"clogging","clog"
v,"clopped","clop"
v,"clopping","clop"
v,"clotted","clot"
v,"clotting","clot"
v,"clove","cleave"
v,"cloven","cleave"
v,"clubbed","club"
v,"clubbing","club"
v,"clung","cling"
v,"co-opted","coopt"
v,"co-opting","coopt"
v,"co-opts","coopts"
v,"co-ordinate","coordinate"
v,"co-ordinated","coordinate"
v,"co-ordinates","coordinate"
v,"co-ordinating","coordinate"
v,"co-starred","co-star"
v,"co-starring","co-star"
v,"cockneyfied","cockneyfy"
v,"codded","cod"
v,"codding","cod"
v,"codified","codify"
v,"cogged","cog"
v,"cogging","cog"
v,"coiffed","coif"
v,"coiffing","coif"
v,"collied","colly"
v,"combatted","combat"
v,"combatting","combat"
v,"committed","commit"
v,"committing","commit"
v,"compelled","compel"
v,"compelling","compel"
v,"complied","comply"
v,"complotted","complot"
v,"complotting","complot"
v,"concurred","concur"
v,"concurring","concur"
v,"confabbed","confab"
v,"confabbing","confab"
v,"conferred","confer"
v,"conferring","confer"
v,"conned","con"
v,"conning","con"
v,"controlled","control"
v,"controlling","control"
v,"copied","copy"
v,"copped","cop"
v,"copping","cop"
v,"coquetted","coquet"
v,"coquetting","coquet"
v,"corralled","corral"
v,"corralling","corral"
v,"counselled","counsel"
v,"counselling","counsel"
v,"counterplotted","counterplot"
v,"counterplotting","counterplot"
v,"countersank","countersink"
v,"countersunk","countersink"
v,"court-martialled","court-martial"
v,"court-martialling","court-martial"
v,"crabbed","crab"
v,"crabbing","crab"
v,"crammed","cram"
v,"cramming","cram"
v,"crapped","crap"
v,"crapping","crap"
v,"crept","creep"
v,"cribbed","crib"
v,"cribbing","crib"
v,"cried","cry"
v,"cropped","crop"
v,"cropping","crop"
v,"crossbred","crossbreed"
v,"crosscutting","crosscut"
v,"crucified","crucify"
v,"cubbed","cub"
v,"cubbing","cub"
v,"cudgelled","cudgel"
v,"cudgelling","cudgel"
v,"cupelled","cupel"
v,"cupelling","cupel"
v,"cupped","cup"
v,"cupping","cup"
v,"curetted","curet"
v,"curettes","curet"
v,"curetting","curet"
v,"curried","curry"
v,"curst","curse"
v,"curtsied","curtsy"
v,"curvetted","curvet"
v,"curvetting","curvet"
v,"cutting","cut"
v,"dabbed","dab"
v,"dabbing","dab"
v,"dagged","dag"
v,"dagging","dag"
v,"dallied","dally"
v,"dammed","dam"
v,"damming","dam"
v,"damnified","damnify"
v,"dandified","dandify"
v,"dapped","dap"
v,"dapping","dap"
v,"dealt","deal"
v,"debarred","debar"
v,"debarring","debar"
v,"debugged","debug"
v,"debugging","debug"
v,"debussed","debus"
v,"debusses","debus"
v,"debussing","debus"
v,"decalcified","decalcify"
v,"declassified","declassify"
v,"decontrolled","decontrol"
v,"decontrolling","decontrol"
v,"decried","decry"
v,"deep-freeze","deepfreeze"
v,"deep-freezed","deepfreeze"
v,"deep-freezes","deepfreeze"
v,"deep-fried","deep-fry"
v,"deferred","defer"
v,"deferring","defer"
v,"defied","defy"
v,"degassed","degas"
v,"degasses","degas"
v,"degassing","degas"
v,"dehumidified","dehumidify"
v,"deified","deify"
v,"demitted","demit"
v,"demitting","demit"
v,"demobbed","demob"
v,"demobbing","demob"
v,"demulsified","demulsify"
v,"demurred","demur"
v,"demurring","demur"
v,"demystified","demystify"
v,"denazified","denazify"
v,"denied","deny"
v,"denitrified","denitrify"
v,"denned","den"
v,"denning","den"
v,"descried","descry"
v,"deterred","deter"
v,"deterring","deter"
v,"detoxified","detoxify"
v,"devilled","devil"
v,"devilling","devil"
v,"devitrified","devitrify"
v,"diagrammed","diagram"
v,"diagramming","diagram"
v,"dialled","dial"
v,"dialling","dial"
v,"dibbed","dib"
v,"dibbing","dib"
v,"did","do"
v,"digging","dig"
v,"dignified","dignify"
v,"dilly-dallied","dilly-dally"
v,"dimmed","dim"
v,"dimming","dim"
v,"dinned","din"
v,"dinning","din"
v,"dipped","dip"
v,"dipping","dip"
v,"dirtied","dirty"
v,"disannulled","disannul"
v,"disannulling","disannul"
v,"disbarred","disbar"
v,"disbarring","disbar"
v,"disbudded","disbud"
v,"disbudding","disbud"
v,"disembodied","disembody"
v,"disembowelled","disembowel"
v,"disembowelling","disembowel"
v,"disenthralled","disenthral"
v,"disenthralled","disenthrall"
v,"disenthralling","disenthral"
v,"disenthralling","disenthrall"
v,"disenthralls","disenthral"
v,"disenthrals","disenthrall"
v,"dishevelled","dishevel"
v,"dishevelling","dishevel"
v,"disinterred","disinter"
v,"disinterring","disinter"
v,"dispelled","dispel"
v,"dispelling","dispel"
v,"disqualified","disqualify"
v,"dissatisfied","dissatisfy"
v,"distilled","distil"
v,"distilled","distill"
v,"distilling","distil"
v,"distilling","distill"
v,"diversified","diversify"
v,"divvied","divvy"
v,"dizzied","dizzy"
v,"dogged","dog"
v,"dogging","dog"
v,"doglegged","dogleg"
v,"doglegging","dogleg"
v,"dollied","dolly"
v,"done","do"
v,"donned","don"
v,"donning","don"
v,"dotted","dot"
v,"dotting","dot"
v,"dought","dow"
v,"dove","dive"
v,"drabbed","drab"
v,"drabbing","drab"
v,"dragged","drag"
v,"dragging","drag"
v,"drank","drink"
v,"drawn","draw"
v,"dreamt","dream"
v,"drew","draw"
v,"dried","dry"
v,"dripped","drip"
v,"dripping","drip"
v,"drivelled","drivel"
v,"drivelling","drivel"
v,"driven","drive"
v,"dropped","drop"
v,"dropping","drop"
v,"drove","drive"
v,"drubbed","drub"
v,"drubbing","drub"
v,"drugged","drug"
v,"drugging","drug"
v,"drummed","drum"
v,"drumming","drum"
v,"drunk","drink"
v,"dubbed","dub"
v,"dubbing","dub"
v,"duelled","duel"
v,"duelling","duel"
v,"dug","dig"
v,"dulcified","dulcify"
v,"dummied","dummy"
v,"dunned","dun"
v,"dunning","dun"
v,"dwelt","dwell"
v,"dying","die"
v,"easied","easy"
v,"eaten","eat"
v,"eavesdropped","eavesdrop"
v,"eavesdropping","eavesdrop"
v,"eddied","eddy"
v,"edified","edify"
v,"ego-tripped","ego-trip"
v,"ego-tripping","ego-trip"
v,"electrified","electrify"
v,"embedded","embed"
v,"embedding","embed"
v,"embodied","embody"
v,"embussed","embus"
v,"embusses","embus"
v,"embussing","embus"
v,"emitted","emit"
v,"emitting","emit"
v,"empanelled","empanel"
v,"empanelling","empanel"
v,"emptied","empty"
v,"emulsified","emulsify"
v,"enamelled","enamel"
v,"enamelling","enamel"
v,"englutted","englut"
v,"englutting","englut"
v,"enrolled","enrol"
v,"enrolled","enroll"
v,"enrolling","enrol"
v,"enrolling","enroll"
v,"enthralled","enthral"
v,"enthralled","enthrall"
v,"enthralling","enthral"
v,"enthralling","enthrall"
v,"entrammelled","entrammel"
v,"entrammelling","entrammel"
v,"entrapped","entrap"
v,"entrapping","entrap"
v,"envied","envy"
v,"enwound","enwind"
v,"enwrapped","enwrap"
v,"enwrapping","enwrap"
v,"equalled","equal"
v,"equalling","equal"
v,"equipped","equip"
v,"equipping","equip"
v,"espied","espy"
v,"esterified","esterify"
v,"estopped","estop"
v,"estopping","estop"
v,"etherified","etherify"
v,"excelled","excel"
v,"excelling","excel"
v,"exemplified","exemplify"
v,"expelled","expel"
v,"expelling","expel"
v,"extolled","extol"
v,"extolled","extoll"
v,"extolling","extol"
v,"extolling","extoll"
v,"facetted","facet"
v,"facetting","facet"
v,"fagged","fag"
v,"fagging","fag"
v,"fallen","fall"
v,"falsified","falsify"
v,"fancied","fancy"
v,"fanned","fan"
v,"fanning","fan"
v,"fantasied","fantasy"
v,"fatted","fat"
v,"fatting","fat"
v,"featherbedded","featherbed"
v,"featherbedding","featherbed"
v,"fed","feed"
v,"feed","feed"
v,"feed","fee"
v,"fell","fall"
v,"felt","feel"
v,"ferried","ferry"
v,"fibbed","fib"
v,"fibbing","fib"
v,"figged","fig"
v,"figging","fig"
v,"filled_up","fill_up"
v,"fine-drawn","fine-draw"
v,"fine-drew","fine-draw"
v,"finned","fin"
v,"finning","fin"
v,"fitted","fit"
v,"fitting","fit"
v,"flagged","flag"
v,"flagging","flag"
v,"flammed","flam"
v,"flamming","flam"
v,"flannelled","flannel"
v,"flannelling","flannel"
v,"flapped","flap"
v,"flapping","flap"
v,"flatted","flat"
v,"flatting","flat"
v,"fled","flee"
v,"flew","fly"
v,"flimflammed","flimflam"
v,"flimflamming","flimflam"
v,"flip-flopped","flip-flop"
v,"flip-flopping","flip-flop"
v,"flipped","flip"
v,"flipping","flip"
v,"flitted","flit"
v,"flitting","flit"
v,"flogged","flog"
v,"flogging","flog"
v,"floodlit","floodlight"
v,"flopped","flop"
v,"flopping","flop"
v,"flown","fly"
v,"flubbed","flub"
v,"flubbing","flub"
v,"flung","fling"
v,"flurried","flurry"
v,"flyblew","flyblow"
v,"flyblown","flyblow"
v,"fobbed","fob"
v,"fobbing","fob"
v,"fogged","fog"
v,"fogging","fog"
v,"footslogged","footslog"
v,"footslogging","footslog"
v,"forbad","forbid"
v,"forbade","forbid"
v,"forbidden","forbid"
v,"forbidding","forbid"
v,"forbore","forbear"
v,"forborne","forbear"
v,"force-fed","force-feed"
v,"fordid","fordo"
v,"fordone","fordo"
v,"foredid","foredo"
v,"foredone","foredo"
v,"foregone","forego"
v,"foreknew","foreknow"
v,"foreknown","foreknow"
v,"foreran","forerun"
v,"forerunning","forerun"
v,"foresaw","foresee"
v,"foreseen","foresee"
v,"foreshown","foreshow"
v,"forespoke","forespeak"
v,"forespoken","forespeak"
v,"foretold","foretell"
v,"forewent","forego"
v,"forgave","forgive"
v,"forgetting","forget"
v,"forgiven","forgive"
v,"forgone","forgo"
v,"forgot","forget"
v,"forgotten","forget"
v,"formatted","format"
v,"formatting","format"
v,"forsaken","forsake"
v,"forsook","forsake"
v,"forspoke","forspeak"
v,"forspoken","forspeak"
v,"forswore","forswear"
v,"forsworn","forswear"
v,"fortified","fortify"
v,"forwent","forgo"
v,"fought","fight"
v,"found","find"
v,"foxtrotted","foxtrot"
v,"foxtrotting","foxtrot"
v,"frapped","frap"
v,"frapping","frap"
v,"freeze-dried","freeze-dry"
v,"frenchified","frenchify"
v,"frenzied","frenzy"
v,"fretted","fret"
v,"fretting","fret"
v,"fried","fry"
v,"frigged","frig"
v,"frigging","frig"
v,"fritted","frit"
v,"fritted","fritt"
v,"fritting","frit"
v,"fritting","fritt"
v,"frivolled","frivol"
v,"frivolling","frivol"
v,"frogged","frog"
v,"frogging","frog"
v,"frolicked","frolic"
v,"frolicking","frolic"
v,"froze","freeze"
v,"frozen","freeze"
v,"fructified","fructify"
v,"fuelled","fuel"
v,"fuelling","fuel"
v,"fulfilled","fulfil"
v,"fulfilled","fulfill"
v,"fulfilling","fulfil"
v,"fulfilling","fulfill"
v,"funned","fun"
v,"funnelled","funnel"
v,"funnelling","funnel"
v,"funning","fun"
v,"furred","fur"
v,"furring","fur"
v,"gadded","gad"
v,"gadding","gad"
v,"gagged","gag"
v,"gagging","gag"
v,"gainsaid","gainsay"
v,"gambolled","gambol"
v,"gambolling","gambol"
v,"gammed","gam"
v,"gamming","gam"
v,"gan","gin"
v,"ganned","gan"
v,"ganning","gan"
v,"gapped","gap"
v,"gapping","gap"
v,"gasified","gasify"
v,"gassed","gas"
v,"gasses","gas"
v,"gassing","gas"
v,"gave","give"
v,"gelled","gel"
v,"gelling","gel"
v,"gelt","geld"
v,"gemmed","gem"
v,"gemming","gem"
v,"genned-up","gen-up"
v,"genning-up","gen-up"
v,"gens-up","gen-up"
v,"gets_lost","get_lost"
v,"gets_started","get_started"
v,"getting","get"
v,"getting_lost","get_lost"
v,"getting_started","get_started"
v,"ghostwritten","ghostwrite"
v,"ghostwrote","ghostwrite"
v,"gibbed","gib"
v,"gibbing","gib"
v,"giddied","giddy"
v,"giftwrapped","giftwrap"
v,"giftwrapping","giftwrap"
v,"gigged","gig"
v,"gigging","gig"
v,"gilt","gild"
v,"ginned","gin"
v,"ginning","gin"
v,"gipped","gip"
v,"gipping","gip"
v,"girt","gird"
v,"given","give"
v,"glommed","glom"
v,"glomming","glom"
v,"gloried","glory"
v,"glorified","glorify"
v,"glutted","glut"
v,"glutting","glut"
v,"gnawn","gnaw"
v,"goes_deep","go_deep"
v,"going_deep","go_deep"
v,"gollied","golly"
v,"gone","go"
v,"gone_deep","go_deep"
v,"goose-stepped","goose-step"
v,"goose-stepping","goose-step"
v,"got","get"
v,"got_lost","get_lost"
v,"got_started","get_started"
v,"gotten","get"
v,"gotten_lost","get_lost"
v,"grabbed","grab"
v,"grabbing","grab"
v,"gratified","gratify"
v,"gravelled","gravel"
v,"gravelling","gravel"
v,"graven","grave"
v,"grew","grow"
v,"grinned","grin"
v,"grinning","grin"
v,"gripped","grip"
v,"gripping","grip"
v,"gript","grip"
v,"gritted","grit"
v,"gritting","grit"
v,"ground","grind"
v,"grovelled","grovel"
v,"grovelling","grovel"
v,"grown","grow"
v,"grubbed","grub"
v,"grubbing","grub"
v,"guarantied","guaranty"
v,"gullied","gully"
v,"gummed","gum"
v,"gumming","gum"
v,"gunned","gun"
v,"gunning","gun"
v,"gypped","gyp"
v,"gypping","gyp"
v,"hacksawn","hacksaw"
v,"had","have"
v,"had_a_feeling","have_a_feeling"
v,"had_left","have_left"
v,"had_the_feeling","have_the_feeling"
v,"hammed","ham"
v,"hamming","ham"
v,"hamstrung","hamstring"
v,"hand-knitted","hand-knit"
v,"hand-knitting","hand-knit"
v,"handfed","handfeed"
v,"handicapped","handicap"
v,"handicapping","handicap"
v,"handselled","handsel"
v,"handselling","handsel"
v,"harried","harry"
v,"has","have"
v,"has_a_feeling","have_a_feeling"
v,"has_left","have_left"
v,"has_the_feeling","have_the_feeling"
v,"hatchelled","hatchel"
v,"hatchelling","hatchel"
v,"hatted","hat"
v,"hatting","hat"
v,"having_a_feeling","have_a_feeling"
v,"having_left","have_left"
v,"having_the_feeling","have_the_feeling"
v,"heard","hear"
v,"hedgehopped","hedgehop"
v,"hedgehopping","hedgehop"
v,"held","hold"
v,"hemmed","hem"
v,"hemming","hem"
v,"hewn","hew"
v,"hiccupped","hiccup"
v,"hiccupping","hiccup"
v,"hid","hide"
v,"hidden","hide"
v,"high-hatted","high-hat"
v,"high-hatting","high-hat"
v,"hinnied","hinny"
v,"hitting","hit"
v,"hobbed","hob"
v,"hobbing","hob"
v,"hobnobbed","hobnob"
v,"hobnobbing","hobnob"
v,"hocus-pocussed","hocus-pocus"
v,"hocus-pocussing","hocus-pocus"
v,"hocussed","hocus"
v,"hocussing","hocus"
v,"hogged","hog"
v,"hogging","hog"
v,"hogtying","hogtie"
v,"honied","honey"
v,"hopped","hop"
v,"hopping","hop"
v,"horrified","horrify"
v,"horsewhipped","horsewhip"
v,"horsewhipping","horsewhip"
v,"houselled","housel"
v,"houselling","housel"
v,"hove","heave"
v,"hovelled","hovel"
v,"hovelling","hovel"
v,"hugged","hug"
v,"hugging","hug"
v,"humbugged","humbug"
v,"humbugging","humbug"
v,"humidified","humidify"
v,"hummed","hum"
v,"humming","hum"
v,"hung","hang"
v,"hurried","hurry"
v,"hypertrophied","hypertrophy"
v,"identified","identify"
v,"imbedded","imbed"
v,"imbedding","imbed"
v,"impanelled","impanel"
v,"impanelling","impanel"
v,"impelled","impel"
v,"impelling","impel"
v,"implied","imply"
v,"inbred","inbreed"
v,"incurred","incur"
v,"incurring","incur"
v,"indemnified","indemnify"
v,"indwelt","indwell"
v,"inferred","infer"
v,"inferring","infer"
v,"initialled","initial"
v,"initialling","initial"
v,"inlaid","inlay"
v,"insetting","inset"
v,"inspanned","inspan"
v,"inspanning","inspan"
v,"installed","instal"
v,"installed","install"
v,"installing","instal"
v,"installing","install"
v,"intensified","intensify"
v,"interbred","interbreed"
v,"intercropped","intercrop"
v,"intercropping","intercrop"
v,"intercutting","intercut"
v,"interlaid","interlay"
v,"interlapped","interlap"
v,"interlapping","interlap"
v,"intermarried","intermarry"
v,"intermitted","intermit"
v,"intermitting","intermit"
v,"interpled","interplead"
v,"interred","inter"
v,"interring","inter"
v,"interstratified","interstratify"
v,"interwove","interweave"
v,"interwoven","interweave"
v,"intromitted","intromit"
v,"intromitting","intromit"
v,"inwove","inweave"
v,"inwoven","inweave"
v,"inwrapped","inwrap"
v,"inwrapping","inwrap"
v,"is","be"
v,"jabbed","jab"
v,"jabbing","jab"
v,"jagged","jag"
v,"jagging","jag"
v,"jammed","jam"
v,"jamming","jam"
v,"japanned","japan"
v,"japanning","japan"
v,"jarred","jar"
v,"jarring","jar"
v,"jellied","jelly"
v,"jellified","jellify"
v,"jemmied","jemmy"
v,"jerry-built","jerry-build"
v,"jetted","jet"
v,"jetting","jet"
v,"jewelled","jewel"
v,"jewelling","jewel"
v,"jibbed","jib"
v,"jibbing","jib"
v,"jigged","jig"
v,"jigging","jig"
v,"jimmied","jimmy"
v,"jitterbugged","jitterbug"
v,"jitterbugging","jitterbug"
v,"jobbed","job"
v,"jobbing","job"
v,"jog-trotted","jog-trot"
v,"jog-trotting","jog-trot"
v,"jogged","jog"
v,"jogging","jog"
v,"joined_battle","join_battle"
v,"joined_forces","join_forces"
v,"joining_battle","join_battle"
v,"joining_forces","join_forces"
v,"joins_battle","join_battle"
v,"joins_forces","join_forces"
v,"jollied","jolly"
v,"jollified","jollify"
v,"jotted","jot"
v,"jotting","jot"
v,"joy-ridden","joy-ride"
